STU_ID,SCH_ID,F3ERN2011,F3C02,F3EVRGED,F3EVERDO,BYMOTHED,BYS14,BYRACE,BYP61,F3ATTAINMENT,BYTXCSTD,BYSES1,F3JUNEDSTAT,F3REGION,F3B35
154222,1542,-4,-4,0,0,2,1,7,0,-4,48.97,-0.25,-4,-4,-4
154224,1542,27000,40,0,0,3,2,7,1,6,57.6,-0.43,3,2,1
154225,1542,22000,40,0,0,2,2,7,0,7,60.48,0.36,3,2,1
154227,1542,0,-3,0,0,5,2,7,0,8,67.81,1.16,1,2,-3
154228,1542,23000,40,0,0,7,1,7,0,6,54.09,1.54,3,3,1
154229,1542,12000,30,0,0,4,1,7,0,5,45.2,0.65,1,2,1
154230,1542,42000,50,0,0,4,2,7,0,7,64.33,0.87,3,2,0
154231,1542,15000,15,0,0,3,1,7,1,6,57.8,0.55,3,2,1
155102,1551,-4,-4,0,1,3,1,7,-4,-4,48.59,-0.17,-4,-4,-4
155103,1551,1200,30,0,0,3,1,7,0,2,53.02,0.23,4,2,0
155104,1551,35000,40,0,0,3,1,7,-3,10,61.78,-0.26,3,2,1
155105,1551,60000,40,0,0,4,2,7,0,6,56.77,0.62,3,2,1
155106,1551,-8,-8,0,0,2,1,7,-4,-8,47.42,-0.69,-8,-8,-8
155107,1551,40000,60,0,0,4,2,7,0,8,67.69,-0.33,3,2,0
155108,1551,17000,46,0,0,3,2,7,1,4,57.68,-0.57,3,2,1
155109,1551,0,90,0,0,2,1,5,-7,5,53.64,-0.32,3,2,1
155111,1551,8000,15,0,0,5,2,7,0,3,42.25,-0.52,1,2,0
155112,1551,-4,-4,0,0,2,2,7,-3,-4,30.21,-0.6,-4,-4,-4
155113,1551,100,10,0,0,4,2,7,1,3,57.08,0.45,3,2,1
155114,1551,21000,40,0,0,2,1,7,0,6,63.88,-0.35,3,2,0
155115,1551,20000,35,0,1,1,1,7,0,1,40.12,-1.09,4,2,0
155116,1551,23000,40,0,0,2,1,7,0,3,52.58,0.14,3,2,0
155118,1551,25000,55,0,0,2,2,7,0,5,58.08,-0.13,1,2,1
155119,1551,18000,40,0,0,5,2,7,0,3,63.33,0.87,1,1,1
155201,1552,0,-3,0,0,6,2,7,0,3,66.37,0.39,3,2,0
155202,1552,30000,40,0,0,2,1,7,0,4,48.5,-0.86,3,2,0
155203,1552,30000,40,0,0,4,2,7,0,3,65.84,0.31,3,3,0
155205,1552,36000,36,0,0,4,2,7,1,3,56.85,-1.19,1,2,1
155207,1552,5000,25,0,0,7,1,7,0,8,53.97,0.63,3,2,0
155209,1552,8000,40,0,1,3,1,7,0,3,50.76,-0.35,3,2,0
155210,1552,-4,-4,0,0,4,2,7,1,-4,40.51,0.32,-4,-4,-4
155211,1552,10000,36,0,0,2,2,7,0,4,46.36,-0.85,2,2,1
155214,1552,38000,37,0,1,6,1,6,1,5,45.39,0.3,3,2,0
155216,1552,2500,30,0,0,3,2,1,1,4,54.54,0.02,3,3,0
155218,1552,24000,40,0,0,6,2,7,0,4,45.17,0.05,3,3,0
155219,1552,75000,-7,0,0,7,2,7,1,8,56.66,0.98,3,3,-7
155220,1552,-4,-4,0,0,3,2,7,0,-4,52.05,0.7,-4,-4,-4
155222,1552,20000,42,0,0,4,1,7,0,3,58.62,-0.32,1,2,0
155224,1552,0,-3,1,1,1,2,7,1,3,47.65,-1.42,3,1,0
155227,1552,0,-7,0,0,6,2,7,1,6,52.81,1.05,3,4,-7
155228,1552,63000,40,0,0,6,2,5,0,6,63.46,0.89,3,2,1
155229,1552,-4,-4,0,0,5,1,3,-3,-4,53.09,-0.18,-4,-4,-4
155230,1552,45000,40,0,0,4,1,7,0,5,58.11,-0.09,3,1,1
155231,1552,17000,37,0,0,2,2,7,1,2,41.39,-0.09,4,2,0
156101,1561,21000,46,0,0,1,1,7,0,6,51.07,-0.67,3,1,1
156102,1561,-8,-8,1,1,7,1,7,1,-8,51.41,1.08,-8,-8,-8
156103,1561,0,-3,0,0,-4,-4,-4,-4,3,42.31,-4,1,4,-3
156104,1561,49000,40,0,0,3,1,7,-4,2,46.28,-0.18,4,4,1
156105,1561,40000,40,0,0,3,2,7,-4,8,51.62,0.12,1,2,0
156106,1561,16000,45,0,0,5,1,7,0,6,62.98,-0.79,1,1,1
156107,1561,23000,40,0,0,3,2,4,0,6,64.27,0.75,1,2,1
156109,1561,-4,-4,0,0,-4,-4,-4,-4,-4,56.19,-4,-4,-4,-4
156110,1561,22000,40,0,0,6,2,7,1,4,44.56,0.5,3,2,0
156111,1561,9500,-7,0,0,3,1,7,-4,2,31.54,0.24,4,2,-7
156112,1561,2000,40,0,0,2,1,7,0,3,50.61,0.05,3,2,0
156113,1561,0,-3,0,0,3,1,7,-4,3,60.44,0.21,1,2,0
156114,1561,20000,50,0,0,3,1,5,0,6,60.08,0.8,3,4,0
156115,1561,-8,-8,0,0,3,2,7,1,-8,36.88,-0.16,-8,-8,-8
156117,1561,0,-3,0,0,3,2,7,1,10,60.87,-0.08,3,3,1
156119,1561,38000,45,0,0,2,1,7,0,2,50.05,-0.2,4,2,0
156120,1561,32000,42,0,0,2,2,7,-4,3,56.53,-0.3,3,2,0
156121,1561,60000,36,0,0,2,2,7,-7,6,48.3,-0.01,3,2,1
156122,1561,25000,40,0,0,2,2,7,1,6,53.91,-0.39,3,3,1
156201,1562,25000,28,0,0,6,1,7,0,6,64.61,0.16,1,2,0
156203,1562,19000,40,0,0,-9,-8,-8,-4,3,-8,-8,1,2,0
156205,1562,-4,-4,0,1,2,1,7,-4,-4,58.05,-0.81,-4,-4,-4
156207,1562,7000,40,0,0,6,1,7,0,6,59.71,-0.01,3,2,0
156208,1562,20000,36,0,0,6,1,7,-4,2,35.38,0.34,4,2,0
156209,1562,28000,-7,0,0,2,2,7,0,6,46.69,-0.33,3,2,-7
156210,1562,0,40,0,0,4,2,7,1,2,43.34,-0.02,4,2,-3
156211,1562,48000,38,0,0,4,2,7,0,6,71.43,0.14,3,2,1
156212,1562,20000,30,0,0,6,1,7,-4,3,55.9,-0.04,1,2,0
156213,1562,-4,-4,0,0,4,1,7,-4,-4,35.22,0.64,-4,-4,-4
156214,1562,58000,40,0,0,3,2,7,0,6,60.18,0.35,1,2,1
156215,1562,42000,50,0,0,6,1,7,0,6,46.85,0.48,3,2,1
156216,1562,17000,50,0,0,4,1,7,0,6,55.24,-0.03,3,2,0
156217,1562,17000,45,0,0,2,1,2,0,6,49.84,-0.5,3,2,1
156218,1562,31000,50,0,0,2,1,7,-4,2,39.09,-0.59,4,2,0
156219,1562,30000,40,1,1,3,2,7,1,4,52.21,-0.09,1,2,0
156220,1562,35000,45,0,0,4,1,7,1,6,57.19,-0.4,3,2,0
156222,1562,35000,50,0,0,2,1,7,-7,3,45.47,-0.49,3,2,1
156223,1562,160000,32,0,0,3,1,7,1,5,38.1,-0.89,3,2,0
156224,1562,15000,40,0,0,4,2,7,0,3,56.21,-0.61,3,2,1
156225,1562,28000,40,0,0,3,1,7,-4,2,43.46,-0.27,4,2,1
156226,1562,30000,40,0,0,2,2,7,1,6,64.28,-1,3,2,1
156227,1562,25000,40,0,0,2,1,7,0,2,38.36,-0.3,4,2,0
156228,1562,15000,-7,0,0,5,1,6,1,3,47.27,-0.18,3,2,-7
156229,1562,15000,40,0,0,2,1,7,0,4,31.14,0.01,3,2,0
156230,1562,34000,32,0,0,5,2,7,1,4,44.94,-0.29,3,2,0
156231,1562,60000,40,0,0,6,1,7,0,3,64.21,0.41,3,2,0
156232,1562,50000,40,0,0,2,1,7,-7,2,43.58,-0.54,4,2,0
157101,1571,55000,90,0,0,1,1,7,1,2,55.42,-1.44,4,3,1
157102,1571,29000,40,0,0,7,2,7,0,4,48.32,1.31,3,2,0
157103,1571,14000,65,0,0,2,2,7,0,4,56.67,-0.37,3,2,1
157104,1571,22000,45,0,0,2,2,7,0,2,48.33,-0.69,4,2,0
157105,1571,-4,-4,0,0,4,2,7,0,-4,47.03,0.12,-4,-4,-4
157106,1571,25000,40,0,0,2,1,7,1,2,60.55,-0.39,4,2,1
157107,1571,2000,50,0,0,2,1,7,1,2,53.38,-0.32,4,2,0
157108,1571,35000,60,0,0,2,1,7,0,3,48.41,-0.76,3,2,0
157109,1571,24000,40,0,0,4,1,7,1,4,60.18,0.28,3,2,1
157110,1571,35000,48,0,0,3,1,7,0,3,64.21,-0.21,3,1,0
157111,1571,-4,-4,0,0,2,1,7,-4,-4,41.63,-0.1,-4,-4,-4
157112,1571,9000,-7,0,0,1,2,3,-4,2,50.91,-1.1,4,2,-7
157113,1571,15000,40,0,0,6,1,7,0,3,65.13,0.89,1,2,0
157114,1571,63000,40,0,0,6,1,7,0,6,53.51,-0.04,1,4,1
157116,1571,-4,-4,0,1,2,1,7,-4,-4,47.55,0.49,-4,-4,-4
157118,1571,10000,30,0,1,1,-8,-8,1,1,-8,-8,4,2,0
157119,1571,-8,-8,0,0,2,1,7,-4,-8,56.42,-0.37,-8,-8,-8
157121,1571,30000,50,0,0,2,1,7,1,3,53.52,0.24,3,2,0
157122,1571,37000,42,0,0,2,1,7,0,6,56.37,-0.32,3,2,0
157123,1571,50000,60,0,0,6,1,7,0,6,61.1,0.57,3,2,1
157124,1571,0,-3,0,0,5,2,7,0,6,62.42,-0.69,3,2,-3
157125,1571,-4,-4,0,0,5,1,7,0,-4,50,-0.02,-4,-4,-4
157126,1571,23000,60,0,0,3,1,7,-3,4,44.96,-0.6,3,2,0
157127,1571,18000,-7,0,1,2,1,7,-4,1,39.52,-0.1,4,2,-7
157128,1571,0,-3,0,0,2,2,7,-7,3,43.05,-0.28,1,2,-3
157201,1572,70000,50,0,0,5,2,7,0,6,65.79,0.52,3,4,0
157202,1572,32000,45,0,0,4,1,7,0,6,47,0.63,3,2,1
157203,1572,-4,-4,0,0,2,1,7,-4,-4,48.34,-0.73,-4,-4,-4
157204,1572,25000,40,0,0,2,2,7,0,3,48.39,0.24,1,2,1
157205,1572,22000,50,0,0,5,1,7,1,2,59.37,-0.23,4,2,0
157206,1572,10000,20,0,0,5,2,7,1,3,45.58,-0.59,3,2,0
157207,1572,28000,42,0,0,6,1,7,0,6,63.53,0.13,3,2,1
157209,1572,18000,35,0,0,3,1,7,0,3,57.2,0.07,1,4,0
157210,1572,75000,45,0,0,3,1,7,-4,6,58.52,-0.09,3,4,1
157211,1572,7000,24,0,0,7,2,7,0,6,71.44,1.19,1,2,1
157212,1572,0,40,0,0,4,1,7,0,3,46.65,0.06,3,2,1
157213,1572,32000,48,0,0,2,2,7,0,5,42.58,-1,3,2,1
157215,1572,-4,-4,0,0,1,1,7,-7,-4,35.15,-1.43,-4,-4,-4
157216,1572,29000,40,0,0,6,2,7,1,5,54.49,-0.28,3,2,1
157217,1572,-4,-4,0,0,6,2,7,1,-4,58.47,0.23,-4,-4,-4
157218,1572,20000,40,0,0,5,2,7,1,5,46.08,0.13,3,2,0
158101,1581,-4,-4,0,0,7,2,7,1,-4,44.81,0.32,-4,-4,-4
158102,1581,-4,-4,0,0,2,1,7,0,-4,51.48,-0.04,-4,-4,-4
158103,1581,2500,45,0,1,1,2,7,-7,1,43.06,-1.16,4,2,0
158104,1581,21000,48,0,0,2,2,7,-4,3,50.62,-0.5,1,2,1
158105,1581,0,-3,0,0,2,2,7,-4,3,54.82,-0.55,3,2,-3
158106,1581,-8,-8,0,0,3,1,7,0,-8,43.5,-0.13,-8,-8,-8
158107,1581,49000,60,0,0,4,1,7,0,2,31.4,-0.13,4,2,0
158108,1581,31000,45,0,0,2,2,7,1,6,60.89,-0.73,3,2,1
158109,1581,20000,20,0,0,5,1,7,0,3,54.51,0.02,3,2,0
158110,1581,29000,40,0,0,3,2,7,0,6,56.68,-0.18,3,3,1
158111,1581,0,-3,0,0,2,2,7,0,6,68.77,0.15,3,2,-3
158112,1581,33000,40,0,0,3,2,7,1,3,55.66,0.02,1,2,1
158114,1581,40000,80,0,0,2,1,1,0,2,46.33,-0.35,4,3,0
158115,1581,50000,70,0,0,6,1,7,0,3,37.47,0.48,3,2,0
158116,1581,26000,-7,0,0,4,2,7,-7,4,50.39,0.04,3,2,-7
158117,1581,30000,45,0,0,2,1,7,0,2,51.63,-0.32,4,2,0
158118,1581,35000,30,0,1,2,-8,-8,1,3,-8,-8,1,4,0
158119,1581,18000,40,0,0,2,2,7,0,3,39.07,-0.68,3,2,1
158120,1581,0,-3,0,0,4,2,7,0,3,68.48,-0.04,3,2,-3
158121,1581,-4,-4,1,1,2,2,7,1,-4,54.82,0.21,-4,-4,-4
158122,1581,8000,30,1,1,6,2,7,0,3,53.74,0.89,3,2,0
158123,1581,56000,38,0,0,2,2,7,0,5,69.97,-0.21,3,2,1
158124,1581,17000,30,0,0,6,2,7,-4,5,42.23,-0.35,3,2,0
158125,1581,8000,37,0,0,2,2,7,0,5,50.86,-0.32,3,2,1
158126,1581,16000,40,0,0,2,2,7,1,2,60.84,-0.19,4,2,0
158127,1581,0,-3,0,0,3,1,7,1,3,52.44,-0.62,3,2,1
158128,1581,160000,40,0,0,6,2,7,0,10,60.11,1.17,3,4,1
158129,1581,250000,90,0,0,7,1,7,0,2,65.63,0.79,4,2,0
158130,1581,34000,40,0,0,7,2,7,0,6,67.08,1.07,3,2,1
158131,1581,10000,30,0,0,3,2,7,-4,5,59.26,0.01,3,2,1
158132,1581,35000,40,0,0,6,1,7,0,2,38.91,0.2,4,4,0
158133,1581,0,-3,0,0,4,1,7,1,6,62.53,0.56,1,2,-3
158134,1581,-4,-4,0,0,2,1,7,0,-4,59.98,0.49,-4,-4,-4
158161,1581,0,-3,0,0,-8,-8,-8,-8,3,-8,-8,1,4,-3
158201,1582,47000,-7,0,0,7,1,7,0,8,53.56,1.31,3,3,-7
158202,1582,0,1,1,1,2,2,7,1,2,44.4,-0.37,4,2,0
158203,1582,-4,-4,0,1,1,1,7,0,-4,45.53,-1.1,-4,-4,-4
158204,1582,21000,40,0,0,2,2,7,1,4,50.59,-0.84,3,2,1
158205,1582,15000,40,0,0,2,1,7,0,3,54.96,-0.54,1,3,1
158206,1582,7000,15,1,1,2,1,7,1,3,47.13,-0.68,3,2,0
158208,1582,0,-3,0,0,5,1,7,0,6,65.97,0.6,1,2,-3
158209,1582,14000,40,0,0,6,1,7,1,4,45,-0.51,1,2,0
158210,1582,18000,-7,0,0,2,1,7,1,5,49.94,-0.42,3,2,-7
158211,1582,-4,-4,0,0,6,2,7,1,-4,34.48,0.05,-4,-4,-4
158212,1582,26000,40,0,0,2,2,7,1,4,53.31,-0.59,3,2,1
158213,1582,23000,40,0,0,1,2,7,-4,2,44.67,-0.82,4,2,0
158214,1582,60000,-7,0,0,2,1,7,1,6,54.52,-0.76,3,4,-7
158215,1582,15000,40,0,0,4,2,7,0,5,57.49,-0.6,3,2,0
158217,1582,50000,40,1,1,1,1,7,0,2,51.93,-0.71,4,2,0
158218,1582,15000,22,0,0,1,2,4,0,3,49.38,-0.78,1,2,1
158220,1582,-4,-4,0,1,4,1,7,-4,-4,45.26,-0.52,-4,-4,-4
158221,1582,31000,40,0,0,7,2,7,0,6,56.29,1.07,3,2,0
158223,1582,25000,40,0,0,4,2,7,1,6,60.74,0.8,1,2,0
158225,1582,10000,30,0,0,1,2,7,-4,3,48.91,-1.32,3,2,0
158226,1582,28000,25,0,0,2,2,7,0,3,45.65,0.2,3,3,1
158229,1582,-4,-4,0,0,1,2,7,-9,-4,28.41,-1.58,-4,-4,-4
158230,1582,40000,-7,0,0,1,1,7,0,3,52.64,-1.29,3,3,-7
158232,1582,42000,40,0,0,6,1,7,1,3,45.06,-0.51,3,2,0
158233,1582,-4,-4,0,0,1,2,7,0,-4,52.86,-0.92,-4,-4,-4
159101,1591,33000,40,0,0,-4,-4,-4,-4,6,58.88,-4,3,2,1
159103,1591,24000,40,0,1,-4,-4,-4,-4,1,52.39,-4,4,2,0
159105,1591,26000,40,0,0,3,2,7,0,3,60.19,-0.5,1,2,1
159110,1591,42000,40,0,0,2,2,7,-2,8,47.11,0.11,3,2,0
159111,1591,30000,40,0,0,2,1,7,1,3,50.02,-0.32,1,3,1
159112,1591,0,-3,0,0,-9,-8,-8,-4,3,-8,-8,3,2,-3
159114,1591,50000,60,0,0,4,1,7,0,6,55.55,0.49,3,2,1
159115,1591,18000,40,0,0,6,2,7,0,6,55.19,0.69,3,1,1
159116,1591,12000,-3,0,0,-4,-4,-4,-4,5,40.45,-4,3,3,0
159118,1591,0,-3,0,1,-9,-8,-8,0,1,-8,-8,4,3,-3
159119,1591,-8,-8,0,0,6,-8,-8,-7,-8,-8,-8,-8,-8,-8
159120,1591,45000,45,0,0,2,1,7,1,6,45.99,-0.74,3,2,1
159162,1591,-4,-4,0,0,-8,-8,-8,-8,-4,-8,-8,-4,-4,-4
159201,1592,75000,60,0,0,4,1,7,1,2,53.06,-0.51,4,2,0
159202,1592,-8,-8,0,0,1,1,6,-4,-8,43.66,-1.12,-8,-8,-8
159203,1592,20000,40,0,0,1,1,4,-4,2,38.14,-1.2,4,2,0
159205,1592,20000,40,0,0,7,1,7,-4,3,62.23,1.14,3,2,-3
159206,1592,16000,40,0,0,4,1,1,1,3,32.75,-0.49,3,2,0
159207,1592,4000,12,0,0,2,1,7,-4,3,59.6,-0.69,1,2,1
159208,1592,30000,40,0,0,5,1,4,1,5,43.18,0.7,1,2,1
159209,1592,3000,45,0,0,5,1,7,1,3,37.68,0.04,3,2,0
159210,1592,22000,40,0,0,2,2,7,0,3,45.69,-1.32,3,3,0
159211,1592,48000,42,0,0,4,1,7,1,5,60.95,0.66,3,2,1
159213,1592,-4,-4,0,0,4,1,3,-4,-4,27.68,0.5,-4,-4,-4
159214,1592,12500,35,0,0,2,1,7,1,5,58.55,-1.02,1,4,1
159215,1592,20000,45,0,0,4,1,7,1,3,39.52,-0.53,3,2,0
159216,1592,37000,40,0,0,4,2,7,0,8,57.51,-0.33,1,2,0
159217,1592,20000,40,0,0,6,1,7,-4,8,47.09,0.22,3,2,1
159218,1592,20000,40,0,0,2,2,7,0,5,48.42,-0.23,3,2,1
159220,1592,-4,-4,0,0,2,1,7,1,-4,40.19,-0.27,-4,-4,-4
159221,1592,-4,-4,0,0,2,2,6,-4,-4,46.53,-0.62,-4,-4,-4
159222,1592,-4,-4,0,0,4,2,7,1,-4,40.16,0.13,-4,-4,-4
159223,1592,32000,42,0,0,2,1,7,0,6,49.98,-0.19,3,2,1
159224,1592,30000,40,0,0,6,2,7,0,3,59.93,0.07,3,2,1
159225,1592,3000,-9,1,1,2,2,1,1,2,42.45,-0.66,4,2,0
159226,1592,31000,40,0,0,4,1,7,0,6,56.34,0.26,3,2,1
159228,1592,24000,40,0,0,2,2,7,1,2,38.62,-1.11,4,2,0
159229,1592,30000,48,0,0,6,2,7,0,3,47.15,-0.41,3,2,0
159230,1592,2000,25,0,0,3,2,6,1,2,31.78,-1.29,4,2,0
159231,1592,20000,40,0,0,3,2,7,1,4,40.82,0.33,3,2,0
160101,1601,25000,40,0,0,2,1,6,-4,2,55.17,-0.44,4,3,0
160102,1601,40000,36,0,0,4,1,7,0,6,60.92,0.26,3,2,1
160103,1601,300,55,0,0,5,2,7,0,3,46.76,-0.01,3,3,0
160104,1601,100,3,0,0,4,1,7,-7,3,65.46,0.03,3,2,0
160105,1601,-4,-4,0,0,2,1,7,0,-4,48.32,-0.74,-4,-4,-4
160106,1601,24000,40,0,0,4,1,7,0,4,44.29,-0.25,3,2,0
160107,1601,12000,25,0,0,2,2,7,0,3,53.03,-0.35,3,2,1
160108,1601,20000,70,0,0,2,1,7,0,2,36.52,-0.38,4,2,1
160110,1601,55000,50,0,0,2,2,5,1,6,48.03,-0.58,3,2,1
160111,1601,35000,40,0,0,5,1,7,0,3,43.29,0.69,3,2,1
160113,1601,85000,50,0,0,2,1,7,0,5,46.48,-0.34,3,2,1
160114,1601,17000,40,0,0,2,1,7,-4,3,49.2,-0.2,1,2,1
160115,1601,44000,50,0,0,3,1,7,0,5,43.12,-0.16,3,2,1
160116,1601,72000,40,0,1,3,1,7,1,3,56.67,-0.85,3,2,0
160117,1601,0,16,0,0,4,2,7,1,5,50.75,0.27,3,2,0
160118,1601,25000,40,0,0,2,2,7,-4,6,62.11,-0.44,1,3,0
160119,1601,39000,40,0,0,2,1,7,0,6,59.95,0.32,3,2,1
160120,1601,45000,60,0,0,5,1,7,1,6,49.82,0.18,3,2,0
160122,1601,37000,45,0,0,6,2,7,0,6,67.21,1.04,3,2,0
160123,1601,1200,12,0,0,2,2,7,1,5,44.29,-0.69,3,2,0
160125,1601,35000,50,0,0,1,2,7,1,6,43.87,-0.54,3,2,1
160126,1601,17000,36,0,0,5,2,7,0,5,46.87,-0.33,1,2,1
160128,1601,75000,55,0,0,2,1,7,0,3,46.04,-0.61,3,2,1
160130,1601,12000,33,0,0,2,2,7,0,3,43.79,-0.5,1,2,0
160131,1601,0,-3,0,0,4,2,7,0,4,39.05,-0.06,3,2,0
160132,1601,-4,-4,0,0,2,1,7,0,-4,52.46,-0.65,-4,-4,-4
160201,1602,12500,32,0,0,3,2,7,-4,4,62.17,0.15,1,2,1
160202,1602,11000,35,0,0,5,2,7,0,6,51.67,-0.67,3,2,0
160203,1602,9000,30,0,0,1,1,3,1,3,46.74,-1.33,3,2,0
160204,1602,0,-3,0,0,2,2,7,0,4,50.77,0.07,3,2,0
160205,1602,19500,40,0,0,1,1,2,-7,3,25.52,-0.62,1,2,0
160206,1602,20000,50,0,0,3,1,7,0,5,51.55,-0.82,3,2,1
160207,1602,36000,40,0,0,4,2,1,1,6,53.73,-0.04,3,2,1
160208,1602,1000,15,0,0,7,2,7,1,5,52.02,0.63,3,2,-3
160209,1602,28000,65,0,0,2,1,7,0,6,57.08,-0.96,1,2,0
160210,1602,12000,30,0,0,2,2,7,0,5,59.96,-0.84,3,2,0
160211,1602,30000,45,0,0,6,1,7,0,6,64.37,0.3,3,4,1
160212,1602,23000,35,0,0,5,2,7,0,5,57.1,-0.12,3,2,0
160213,1602,8000,50,0,0,3,1,7,-4,2,54.74,0.03,4,2,1
160214,1602,1500,90,0,0,3,2,7,-7,3,57.58,0.55,3,2,0
160216,1602,31000,-7,0,0,2,2,7,1,4,48,-0.8,3,2,-7
160217,1602,-8,-8,0,0,2,1,7,0,-8,73.14,0.5,-8,-8,-8
160218,1602,-4,-4,0,0,2,1,7,0,-4,51.68,-0.86,-4,-4,-4
160219,1602,0,-3,0,1,-4,-4,-4,-4,1,44.82,-4,4,2,-3
160220,1602,43000,40,0,0,2,2,7,-4,3,55.63,-0.23,3,2,1
160221,1602,25000,40,0,0,2,2,7,0,3,55.47,0.41,3,2,0
160224,1602,33000,40,0,0,3,1,7,0,4,48.91,0.43,3,2,0
160225,1602,30000,40,0,0,3,2,7,1,2,52.74,-0.02,4,4,0
160226,1602,11000,40,0,0,2,2,7,0,3,54.32,-0.21,1,2,1
160227,1602,5000,20,0,0,-4,-4,-4,-4,2,53.85,-4,4,4,0
160228,1602,-4,-4,0,1,1,1,5,0,-4,30.66,-1.17,-4,-4,-4
160229,1602,34000,-7,1,1,4,1,7,-7,3,44.42,-0.4,-9,3,-7
161101,1611,11000,24,0,0,8,2,7,-7,5,54.02,1,2,2,0
161102,1611,2000,10,0,0,3,2,7,0,5,58.25,-0.16,1,2,0
161103,1611,85000,50,0,0,5,1,7,0,6,64.44,0.69,3,4,1
161104,1611,0,-3,0,0,1,2,7,-7,3,54.35,-1.09,3,3,-3
161105,1611,15000,35,0,0,2,2,7,1,3,45.1,-0.77,3,2,1
161106,1611,15000,40,0,0,2,2,7,-4,3,51.54,-0.98,3,2,1
161107,1611,21000,20,0,0,4,2,7,0,10,64.29,0.2,3,1,1
161108,1611,50000,45,0,0,4,1,7,0,5,53.43,-0.33,3,3,1
161110,1611,47000,70,0,0,2,1,7,1,2,57.65,-0.71,4,2,1
161111,1611,12000,35,0,0,5,2,7,0,3,41.29,0.45,3,2,1
161112,1611,-4,-4,0,1,1,2,7,-4,-4,43.53,-1.11,-4,-4,-4
161113,1611,42000,40,0,0,4,2,7,0,2,43.87,-0.24,4,2,0
161114,1611,4000,40,0,0,2,2,7,-4,2,37.39,-0.62,4,2,0
161115,1611,0,30,0,0,2,2,6,1,3,42.31,-0.76,3,2,0
161116,1611,0,-3,0,0,1,2,7,0,6,57.87,-0.71,3,3,-3
161201,1612,-4,-4,0,0,2,2,7,0,-4,53.05,-0.6,-4,-4,-4
161203,1612,13000,-7,0,0,5,1,7,0,3,64.59,0.56,3,4,-7
161204,1612,23000,40,0,0,2,2,7,1,6,55.5,-0.08,1,2,1
161205,1612,0,-3,0,0,4,2,7,1,4,53.33,-0.29,3,2,-3
161206,1612,12500,10,0,0,1,2,7,-4,3,57.23,-1.02,3,2,0
161209,1612,100,6,1,1,3,1,7,0,3,45.45,0.28,3,3,1
161211,1612,48000,20,0,0,5,1,7,1,3,55.7,0.16,3,1,1
161213,1612,30000,80,0,0,6,1,7,1,6,56.86,1.08,3,2,1
161214,1612,90000,55,0,0,6,2,7,0,6,68.42,0.94,3,2,0
161215,1612,65000,60,0,0,4,1,7,0,4,50.8,-0.07,3,3,1
161216,1612,32000,55,0,0,3,1,7,-9,2,59.95,-0.41,4,3,0
161217,1612,80000,40,0,0,2,2,7,1,2,53.88,-0.84,4,2,0
161218,1612,14000,40,0,0,3,2,6,-4,5,51.75,-0.03,2,2,0
162101,1621,20000,35,0,0,6,2,7,0,6,61.61,0.79,3,2,1
162102,1621,0,-3,0,0,6,1,7,0,6,60.34,0.98,1,2,-3
162103,1621,-4,-4,0,0,-4,-4,-4,-4,-4,62.8,-4,-4,-4,-4
162104,1621,80000,40,0,0,4,2,6,0,6,69.2,0.8,3,2,1
162105,1621,30000,40,0,0,8,2,1,0,7,60.57,1.55,3,2,1
162107,1621,25000,40,0,0,-4,-4,-4,-4,4,34.82,-4,3,4,0
162110,1621,37000,40,0,0,2,2,7,1,3,49.52,0.36,3,2,0
162111,1621,42000,40,0,0,6,2,7,0,6,58.26,0.05,1,2,0
162113,1621,32000,40,0,0,6,2,7,0,6,69.43,0.86,3,2,1
162114,1621,-4,-4,0,0,3,1,7,-4,-4,47.38,-0.45,-4,-4,-4
162115,1621,3000,25,0,0,6,2,7,0,3,71.55,1.13,3,2,0
162120,1621,20000,45,0,0,6,2,7,0,3,51.36,0.73,1,2,1
162121,1621,24000,45,0,0,6,2,7,1,3,63.83,0.42,3,2,0
162201,1622,-4,-4,0,0,2,2,3,0,-4,36.1,0.02,-4,-4,-4
162202,1622,17000,45,0,0,5,2,7,0,2,40.62,0.45,4,2,0
162203,1622,-4,-4,0,0,2,1,3,-9,-4,48.7,-0.56,-4,-4,-4
162205,1622,2000,-7,0,1,1,1,2,0,2,34.42,-1.44,4,2,-7
162206,1622,-8,-8,0,1,-9,-8,-8,-4,-8,-8,-8,-8,-8,-8
162207,1622,3000,20,0,0,-4,-4,-4,-4,2,49.61,-4,4,2,0
162208,1622,-4,-4,0,0,3,2,3,0,-4,52.89,-0.24,-4,-4,-4
162209,1622,15000,40,0,0,1,2,2,0,5,43.41,-0.39,3,2,0
162210,1622,27000,-7,1,1,2,1,3,0,4,31.84,0.54,-9,2,-7
162211,1622,35000,40,0,0,6,2,2,0,6,50.29,-0.38,1,2,0
162212,1622,27000,32,0,0,-4,-4,-4,-4,5,46.56,-4,1,2,1
162213,1622,25000,40,0,0,1,2,4,-4,3,38.2,-0.59,3,2,0
162214,1622,36000,40,0,0,3,1,2,0,5,42.79,-1.11,1,2,0
162215,1622,19000,40,0,0,4,1,3,0,3,40.38,-0.4,1,2,-3
162216,1622,53000,-7,0,0,4,1,2,-4,2,36.48,0.54,4,2,-7
162217,1622,28000,-7,0,0,5,2,6,-4,3,48.92,0.24,1,2,-7
